Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2013-03-06 19:23:08,Human,Hunter,Male,Two Rivers,13,15,15,12,19,74
2013-03-06 19:21:32,Human,Hunter,Male,Two Rivers,15,13,14,13,17,72
2013-03-06 19:19:55,Human,Hunter,Male,Two Rivers,16,12,14,14,18,74
2013-03-06 19:17:39,Human,Hunter,Male,Two Rivers,13,14,14,12,18,71
2013-03-06 19:14:07,Human,Hunter,Male,Two Rivers,19,13,15,12,13,72
2013-03-06 19:12:26,Human,Hunter,Male,Two Rivers,14,16,13,17,16,76
2013-03-06 19:10:25,Human,Hunter,Male,Two Rivers,11,12,15,14,18,70
2013-03-06 19:08:13,Human,Hunter,Male,Two Rivers,17,12,14,13,14,70
2013-03-06 19:06:01,Human,Hunter,Male,Two Rivers,18,14,16,12,14,74
2013-03-06 19:04:12,Human,Hunter,Male,Two Rivers,19,14,15,9,15,72
2013-03-06 19:02:53,Human,Hunter,Male,Two Rivers,19,12,13,14,12,70
2013-03-06 19:01:45,Human,Hunter,Male,Two Rivers,11,13,16,15,15,70
2013-03-06 18:59:10,Human,Hunter,Male,Two Rivers,19,10,15,13,19,76
2013-03-06 18:57:07,Human,Hunter,Male,Two Rivers,16,16,14,11,17,74
